df_name,x_var,y_var,m_var,total_effect_coef,total_effect_p,path_a_coef,path_a_pval,path_b_coef,path_b_pval,direct_effect_coef,direct_effect_pval
dishonest,lierate,acc_drop,Interested,0.018497328342273064,0.8933706278978502,-0.007563711056182773,0.956292764672775,-0.09706098604264816,0.48498232182442647,0.01776318708901834,0.8980770827031916
dishonest,lierate,acc_drop,Distressed,0.018497328342273064,0.8933706278978502,-0.06227463799320662,0.6515053264641035,0.2872682732790723,0.035525948575267426,0.036386856067660914,0.7856231575971834
dishonest,lierate,acc_drop,Excited,0.018497328342273064,0.8933706278978502,-0.11388343160776579,0.40773769741648835,0.03435344980278411,0.8064195135940063,0.022409617093379228,0.8729775954185306
dishonest,lierate,acc_drop,Upset,0.018497328342273064,0.8933706278978502,-0.26443169731543237,0.05106715044328999,0.18131307308712585,0.205917936505201,0.06644225200417887,0.6407600297373902
dishonest,lierate,acc_drop,Strong,0.018497328342273064,0.8933706278978502,0.06320643082361271,0.646633757767228,0.022115651432370514,0.8741081381128148,0.017099476949893812,0.9024941339170793
dishonest,lierate,acc_drop,Guilty,0.018497328342273064,0.8933706278978502,0.0821900818768781,0.5508090190853234,0.006474753490914628,0.9630572795130575,0.01796516782272218,0.8977489097777448
dishonest,lierate,acc_drop,Scared,0.018497328342273064,0.8933706278978502,-0.06970363451847995,0.613082480041149,-0.027612507032028333,0.8432397882234741,0.016572636243973666,0.9055115953814785
dishonest,lierate,acc_drop,Hostile,0.018497328342273064,0.8933706278978502,-0.2668610275137186,0.04889404147101033,-0.14663219858037851,0.30798941519455664,-0.020633090837482382,0.8853732458571051
dishonest,lierate,acc_drop,Enthusiastic,0.018497328342273064,0.8933706278978502,-0.039949355928148605,0.7721353326566154,0.07877410078828234,0.5714964742175408,0.021644302932584007,0.8762708356577014
dishonest,lierate,acc_drop,Proud,0.018497328342273064,0.8933706278978502,-0.0490105058289793,0.7223373090791227,-0.0055811577111026175,0.9680833132891593,0.01822379297974057,0.8960602496733048
dishonest,lierate,acc_drop,Irritable,0.018497328342273064,0.8933706278978502,-0.09366413631469125,0.49639396079376785,0.005296403541363966,0.969807769771583,0.018993411405548968,0.8920423599293767
dishonest,lierate,acc_drop,Alert,0.018497328342273064,0.8933706278978502,-0.19152820082333094,0.1612762090515861,0.02492553633570773,0.8605898136831842,0.023271271471207715,0.8697541881843747
dishonest,lierate,acc_drop,Ashamed,0.018497328342273064,0.8933706278978502,0.12633628732543414,0.35804085873202696,-0.14550992470815255,0.2976277428135689,0.0368805119989045,0.7907879740526333
dishonest,lierate,acc_drop,Inspired,0.018497328342273064,0.8933706278978502,-0.07224103136248328,0.6001854593273968,0.03282912019515939,0.8141415180620275,0.020868937843894327,0.8811870561541281
dishonest,lierate,acc_drop,Nervous,0.018497328342273064,0.8933706278978502,-0.08213237405883744,0.5510897256888851,0.09618932716373299,0.4903942183768769,0.0263975861413527,0.8495630362771323
dishonest,lierate,acc_drop,Determined,0.018497328342273064,0.8933706278978502,0.05984092764137662,0.6642970911377867,0.0791077203367258,0.5702482197183207,0.013763448973728776,0.9212035073535574
dishonest,lierate,acc_drop,Attentive,0.018497328342273064,0.8933706278978502,0.0800844940556611,0.5610951661644326,0.2071046091776014,0.13414250521511528,0.0019114604996894689,0.9888482677514272
dishonest,lierate,acc_drop,Jittery,0.018497328342273064,0.8933706278978502,-0.2070215225459836,0.12938532605013142,0.19962713302654767,0.1569190340514365,0.0598244413629186,0.6686702511739824
dishonest,lierate,acc_drop,Active,0.018497328342273064,0.8933706278978502,-0.009930150527328678,0.9426383690954888,0.0752323429476171,0.5886868455733759,0.01924439683226651,0.8898418114878648
dishonest,lierate,acc_drop,Afraid,0.018497328342273064,0.8933706278978502,0.1553876123134058,0.25729258914357866,0.04488229431079102,0.7501833459409509,0.011523175794171742,0.9348187902663796
dishonest,lierate,acc_drop,Pos,0.018497328342273064,0.8933706278978502,-0.03969281067426259,0.7735596884717733,0.06324548567221194,0.6497877203472779,0.02100771943106197,0.8800116351781908
dishonest,lierate,acc_drop,Neg,0.018497328342273064,0.8933706278978502,-0.09994989483790269,0.46781198319935213,0.08145453979661366,0.5601000047019835,0.02663870102901434,0.8486487223850393
dishonest,lierate,acc_drop,Total,0.018497328342273064,0.8933706278978502,-0.08287069002706718,0.5475035207618255,0.0899699881881488,0.5190165222463283,0.025953203345152026,0.8521590224686236
dishonest,lierate,meta_drop,Interested,0.12546708402422838,0.361384348159265,-0.007563711056182773,0.956292764672775,-0.07645830007272059,0.5796580337316182,0.12488877553463149,0.3667912291233647
dishonest,lierate,meta_drop,Distressed,0.12546708402422838,0.361384348159265,-0.06227463799320662,0.6515053264641035,0.283862825550382,0.03633177179198327,0.14314453872510718,0.28356157489905115
dishonest,lierate,meta_drop,Excited,0.12546708402422838,0.361384348159265,-0.11388343160776579,0.40773769741648835,0.03808666876791451,0.7842274196194545,0.12980452456202674,0.35256375053425526
dishonest,lierate,meta_drop,Upset,0.12546708402422838,0.361384348159265,-0.26443169731543237,0.05106715044328999,0.18589747542362306,0.19099092748268423,0.17462426897715094,0.21886904333467555
dishonest,lierate,meta_drop,Strong,0.12546708402422838,0.361384348159265,0.06320643082361271,0.646633757767228,-0.03060556558635587,0.8250918890285786,0.1274015525882799,0.35943981586216156
dishonest,lierate,meta_drop,Guilty,0.12546708402422838,0.361384348159265,0.0821900818768781,0.5508090190853234,0.06033694026239335,0.6632848369315851,0.12050798596386195,0.3858339963149219
