df_name,x_var,y_var,m_var,total_effect_coef,total_effect_p,path_a_coef,path_a_pval,path_b_coef,path_b_pval,direct_effect_coef,direct_effect_pval
dishonest,lierate,acc_drop,Interested,-0.18158451341954357,0.2558611155217156,-0.293097377227843,0.06291700630728511,-0.039292637168809826,0.8149576845906502,-0.193101082318087,0.2540248417389166
dishonest,lierate,acc_drop,Distressed,-0.18158451341954357,0.2558611155217156,-0.20275045964629976,0.2036074358401011,0.1327177640573761,0.41626790854295903,-0.15467592575368144,0.3441835773304178
dishonest,lierate,acc_drop,Excited,-0.18158451341954357,0.2558611155217156,0.08318390440028461,0.6051125161943472,0.18418333899651523,0.2488276548215588,-0.19690560268275495,0.21820259504735556
dishonest,lierate,acc_drop,Upset,-0.18158451341954357,0.2558611155217156,0.09185095969246843,0.5678949325052456,0.026982967420341182,0.8670882639911761,-0.18406292487245265,0.2575849117126212
dishonest,lierate,acc_drop,Strong,-0.18158451341954357,0.2558611155217156,-0.17200809799024408,0.2822098116191977,-0.03218629581698238,0.8434323552643521,-0.18712081694437405,0.25485361750433294
dishonest,lierate,acc_drop,Guilty,-0.18158451341954357,0.2558611155217156,-0.11860117760067906,0.4601830370611447,0.05083303543152317,0.7531127929766152,-0.17555565555634797,0.28076870982352187
dishonest,lierate,acc_drop,Scared,-0.18158451341954357,0.2558611155217156,-0.03360957608620276,0.8347528724016814,0.13167814284364232,0.4103488887881632,-0.17715886685875032,0.26974692488237867
dishonest,lierate,acc_drop,Hostile,-0.18158451341954357,0.2558611155217156,0.26376679332305386,0.0956422969533135,0.12421039463974592,0.4539005806707552,-0.21434709091106027,0.19946860493858434
dishonest,lierate,acc_drop,Enthusiastic,-0.18158451341954357,0.2558611155217156,-0.15230460290443928,0.3417934219114884,-0.01219181247692636,0.9401813792807343,-0.1834413825775272,0.2628244281572564
dishonest,lierate,acc_drop,Proud,-0.18158451341954357,0.2558611155217156,-0.13496541180535176,0.40016090332404364,0.14922140358266112,0.35441577893330534,-0.16144478523483718,0.31685078400101346
dishonest,lierate,acc_drop,Irritable,-0.18158451341954357,0.2558611155217156,0.22201905569437214,0.16297541722067996,0.11074188575652838,0.5000056832507909,-0.20617132232102212,0.21257518056742153
dishonest,lierate,acc_drop,Alert,-0.18158451341954357,0.2558611155217156,0.29414069675848215,0.06194258332602753,0.109062151141851,0.5150591592235471,-0.21366413054638655,0.20574712516981178
dishonest,lierate,acc_drop,Ashamed,-0.18158451341954357,0.2558611155217156,-0.007994921528647742,0.9604331227214892,-0.014170272568357335,0.9296799454884227,-0.18169780363676716,0.26180069027251024
dishonest,lierate,acc_drop,Inspired,-0.18158451341954357,0.2558611155217156,-0.04673540146973211,0.7716964012377215,0.04038953887411031,0.8015372131858992,-0.1796968921050847,0.26715557829642567
